TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2020-03-09 14:13:10.714,1.0350463,0.6028744,0.0,1.0678998,1.0296406,0.11460123,0.0,0.68686414,1.0512449,0.1541746,0.0,1.1953003,0.79002744,0.43604198,0.0,0.82863593,0.5112063,0.095592126,0.0,0.47746566,809.89014,744.61536,845.7509,811.50183,736.9597,0.167236328125,0.17950439453125,0.97821044921875,2.16827392578125,-4.149627685546875,-2.758941650390625,1,1.0,1.0,2.0,1.0,95.00
2020-03-09 14:13:12.721,1.2793086,0.6028744,0.0,1.0137651,0.4262494,0.11460123,0.0,0.7433823,0.5909576,0.1541746,0.0,0.64119834,0.39460638,0.43604198,0.0,0.63549054,0.346082,0.095592126,0.0,0.379739,812.3077,793.7729,793.7729,864.68866,702.71063,0.07806396484375,0.25927734375,0.9754638671875,3.506622314453125,-5.330963134765625,-10.63201904296875,1,1.0,1.0,2.0,1.0,95.00
2020-03-09 14:13:13.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-09 14:13:13.470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2020-03-09 14:13:13.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-09 14:13:14.730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-09 14:13:14.732,1.2793086,0.6028744,0.0,1.0096401,0.4262494,0.11460123,0.0,0.89108926,0.5909576,0.1541746,0.0,0.6003732,0.39460638,0.43604198,0.0,0.67540795,0.346082,0.095592126,0.0,0.4871548,898.93774,718.4249,0.0,840.9158,817.9487,-0.4815673828125,0.0987548828125,0.89849853515625,2.88604736328125,-8.680572509765625,-4.538421630859375,1,1.0,1.0,4.0,1.0,95.00
2020-03-09 14:13:15.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2020-03-09 14:13:16.752,1.2793086,0.6028744,0.0,1.0096401,0.4262494,0.11460123,0.0,0.89108926,0.5909576,0.1541746,0.0,0.6003732,0.39460638,0.43604198,0.0,0.67540795,0.346082,0.095592126,0.0,0.4871548,813.1135,776.04395,797.8022,898.5348,773.6264,-0.43994140625,0.18121337890625,0.88482666015625,-2.130889892578125,-4.6356201171875,2.071075439453125,1,2.0,1.0,2.0,2.0,95.00
2020-03-09 14:13:18.772,0.44107562,0.40145558,0.0,0.31472826,0.4272981,0.19851935,0.0,0.50734484,0.6440375,0.34799588,0.0,0.6689183,0.75036895,0.03501437,0.0,0.58959514,0.22739106,-0.05401664,0.0,0.35247684,813.5165,785.7143,761.9414,884.43225,789.34064,-0.45086669921875,0.188232421875,0.890625,3.050537109375,19.73876953125,-1.24114990234375,1,1.0,1.0,2.0,1.0,95.00
2020-03-09 14:13:18.812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-09 14:13:19.829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-09 14:13:19.829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2020-03-09 14:13:20.799,0.7657787,0.8091429,0.0,0.24846828,0.49729335,0.45390555,0.0,0.5807009,0.48849124,0.049084842,0.0,0.65228534,0.80048645,0.26545078,0.0,0.6583666,0.16958593,0.13023861,0.0,0.2981295,868.315,768.3883,633.4066,858.6447,755.09155,-0.09039306640625,0.199462890625,0.9969482421875,3.925323486328125,-6.467437744140625,-1.502838134765625,1,1.0,1.0,2.0,1.0,95.00
2020-03-09 14:13:21.831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2020-03-09 14:13:21.969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-09 14:13:22.830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-09 14:13:22.836,0.7657787,0.7263004,0.0,0.4580777,0.49729335,0.18459797,0.0,-0.09244937,0.48849124,0.20559357,0.0,-0.07977981,0.80048645,0.22481221,0.0,0.44497982,0.16958593,-0.08310667,0.0,0.32005158,669.67035,839.707,1307.9121,882.4176,759.92676,-0.32122802734375,0.258544921875,0.8131103515625,9.398345947265625,-7.798309326171875,-27.282867431640625,1,1.0,1.0,2.0,1.0,95.00
2020-03-09 14:13:23.247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-09 14:13:23.690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-09 14:13:24.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
