TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2020-03-09 16:12:37.044,0.9770908,0.0,-1.2951279,0.3337837,0.38745475,0.0,-2.138334,0.48509553,0.65683967,0.0,-1.137125,0.50230855,0.088331476,0.0,-1.245972,0.42325205,0.120203696,0.0,-1.3853976,0.083406635,822.381,1041.5751,866.30035,808.68134,817.5458,-0.07080078125,0.09320068359375,1.00677490234375,2.03369140625,-5.151519775390625,-0.889739990234375,1,1.0,4.0,2.0,1.0,65.00
2020-03-09 16:12:39.066,0.73213077,0.0,-1.2951279,0.3337837,0.32599205,0.0,-2.138334,0.48509553,0.19562761,0.0,-1.137125,0.50230855,0.059653427,0.0,-1.245972,0.42325205,0.16258818,0.0,-1.3853976,0.083406635,849.7802,748.24176,667.6557,846.9597,859.45056,-0.07861328125,0.08935546875,1.00628662109375,2.115936279296875,-4.822540283203125,-1.009368896484375,1,1.0,4.0,2.0,1.0,65.00
2020-03-09 16:12:40.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2020-03-09 16:12:40.160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-09 16:12:41.102,1.2004882,0.0,-1.2951279,1.095787,0.8404836,0.0,-2.138334,0.9341798,0.71065545,0.0,-1.137125,0.45378068,0.32370588,0.0,-1.245972,0.252032,0.106519915,0.0,-1.3853976,0.048611045,852.1978,1095.1648,939.2308,834.0659,881.6117,-0.0740966796875,0.09393310546875,1.00689697265625,2.64678955078125,-5.121612548828125,-0.755157470703125,1,1.0,4.0,2.0,1.0,65.00
2020-03-09 16:12:41.793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-09 16:12:43.108,0.4635126,0.0,-1.2951279,0.01244727,0.30968222,0.0,-2.138334,0.2958926,0.3537873,0.0,-1.137125,0.40797183,0.33465534,0.0,-1.245972,0.5046609,0.056740012,0.0,-1.3853976,0.25567964,765.16486,670.87915,562.49084,766.3736,603.9927,-0.07269287109375,0.0919189453125,1.0030517578125,2.041168212890625,-5.06927490234375,-1.323394775390625,1,1.0,4.0,2.0,1.0,65.00
2020-03-09 16:12:45.113,0.9682464,0.0,-1.2951279,0.82553005,0.55554664,0.0,-2.138334,0.54735583,0.83173335,0.0,-1.137125,0.97018,0.49118084,0.0,-1.245972,0.35902473,-0.07486202,0.0,-1.3853976,-0.14989723,867.50916,1116.1172,1006.52014,852.6007,946.8865,-0.0762939453125,0.0869140625,1.0040283203125,2.49725341796875,-5.21881103515625,-0.650482177734375,1,1.0,4.0,2.0,1.0,65.00
2020-03-09 16:12:47.124,0.6528229,0.0,-1.2951279,0.38198745,0.75989354,0.0,-2.138334,0.6450281,0.29689112,0.0,-1.137125,0.44386736,0.22507982,0.0,-1.245972,0.3315652,-0.04631143,0.0,-1.3853976,-0.12510009,788.5348,630.58606,493.58975,788.5348,706.337,-0.06683349609375,0.09051513671875,1.0115966796875,2.1832275390625,-4.867401123046875,-1.443023681640625,1,1.0,4.0,2.0,1.0,65.00
2020-03-09 16:12:47.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-09 16:12:49.130,0.5357879,0.0,-1.2951279,0.73790944,0.1603194,0.0,-2.138334,0.3709317,0.4755083,0.0,-1.137125,0.4147004,0.6009266,0.0,-1.245972,0.5059938,0.31889367,0.0,-1.3853976,0.3162048,737.76556,426.30035,395.67764,754.2857,661.6117,-0.07757568359375,0.08843994140625,1.010986328125,2.1234130859375,-5.121612548828125,-0.979461669921875,1,1.0,4.0,2.0,1.0,65.00
2020-03-09 16:12:49.810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2020-03-09 16:12:49.895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2020-03-09 16:12:51.146,0.73748344,0.0,-1.2951279,0.81689423,0.5091315,0.0,-2.138334,0.48294428,0.7101438,0.0,-1.137125,0.65751576,0.37402818,0.0,-1.245972,0.37667975,0.105234265,0.0,-1.3853976,0.08747872,830.0366,1013.7729,895.31134,826.8132,902.5641,-0.0704345703125,0.09185791015625,1.00616455078125,2.52716064453125,-4.8150634765625,-1.06170654296875,1,1.0,4.0,2.0,1.0,65.00
2020-03-09 16:12:51.570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2020-03-09 16:12:52.704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2020-03-09 16:12:52.876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2020-03-09 16:12:53.183,0.72181356,0.0,-1.2951279,0.81420463,0.43628123,0.0,-2.138334,0.4677442,0.4799055,0.0,-1.137125,0.56937236,0.2340685,0.0,-1.245972,0.32285592,0.03768,0.0,-1.3853976,-0.16190259,845.7509,886.4469,755.09155,830.4396,796.1905,-0.07183837890625,0.08929443359375,1.0048828125,1.966400146484375,-5.316009521484375,-1.457977294921875,1,1.0,4.0,2.0,1.0,65.00
2020-03-09 16:12:54.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2020-03-09 16:12:54.803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2020-03-09 16:12:54.970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2020-03-09 16:12:55.226,0.797419,0.0,-1.2951279,0.7231713,0.44992992,0.0,-2.138334,0.37775028,0.3723698,0.0,-1.137125,0.6029481,0.32171834,0.0,-1.245972,0.29565686,-0.0661126,0.0,-1.3853976,0.10946418,765.9707,574.57874,414.6154,769.59705,561.28204,-0.0693359375,0.08837890625,1.0074462890625,2.160797119140625,-5.45806884765625,-0.8673095703125,1,1.0,4.0,2.0,1.0,65.00
2020-03-09 16:12:57.270,0.5427556,0.0,-1.2951279,0.2989569,0.42970493,0.0,-2.138334,0.22533137,0.58083695,0.0,-1.137125,0.5762182,0.1500381,0.0,-1.245972,0.18269865,-0.2103501,0.0,-1.3853976,-0.048651543,757.9121,325.56778,253.84616,767.1795,750.65936,-0.068603515625,0.08941650390625,1.00714111328125,2.145843505859375,-5.4132080078125,-0.889739990234375,1,1.0,4.0,2.0,1.0,65.00
2020-03-09 16:12:57.779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2020-03-09 16:12:58.050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2020-03-09 16:12:59.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2020-03-09 16:12:59.308,0.5605392,0.0,-1.2951279,0.34861487,0.6405024,0.0,-2.138334,0.5555211,0.5894957,0.0,-1.137125,0.5410082,0.28681877,0.0,-1.245972,0.30688983,-0.20014514,0.0,-1.3853976,-0.19534187,809.4872,817.5458,631.79486,801.8315,648.71796,-0.06781005859375,0.09075927734375,1.0111083984375,2.489776611328125,-5.562744140625,-1.016845703125,1,1.0,4.0,2.0,1.0,65.00
2020-03-09 16:12:59.987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
