TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2020-03-09 15:27:24.540,0.5881115,0.7549683,1.1849079,0.793907,0.5289539,0.26786968,0.80277604,0.55672956,0.7166076,0.5475416,0.7650603,0.87366754,0.81438535,0.59015656,0.6610689,0.4764827,0.56661004,-0.013504237,0.21942386,0.2751817,803.8461,804.2491,777.25275,811.9048,675.31134,0.3131103515625,0.55535888671875,0.76715087890625,2.265472412109375,-5.5029296875,-0.5682373046875,1,1.0,2.0,1.0,1.0,80.00
2020-03-09 15:27:26.563,0.252177,0.7549683,0.97394764,0.5459059,0.24182235,0.26786968,0.57064545,0.076667145,0.53089595,0.5475416,0.5088577,0.26454577,0.8882381,0.59015656,0.25738055,0.4787443,0.38568458,-0.013504237,-0.12550184,0.12694792,824.3956,710.3663,783.69965,863.8828,814.3223,0.31884765625,0.55255126953125,0.76220703125,1.891632080078125,-5.076751708984375,-2.011260986328125,1,1.0,2.0,1.0,1.0,80.00
2020-03-09 15:27:27.190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-09 15:27:28.598,0.9801589,0.7549683,1.1542468,0.5965113,1.1537266,0.26786968,0.6801723,0.81819755,1.1763134,0.5475416,0.7535383,0.8360184,0.9018164,0.59015656,0.5072373,0.5714182,0.53664863,-0.013504237,-0.008383865,0.3858759,780.4762,705.9341,754.2857,748.6447,675.7143,0.31939697265625,0.548095703125,0.7645263671875,2.1533203125,-4.972076416015625,-1.353302001953125,1,1.0,1.0,1.0,1.0,80.00
2020-03-09 15:27:29.841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-09 15:27:30.633,0.82199913,0.7549683,1.2698938,0.960865,0.7286786,0.26786968,0.49953103,0.8709873,0.9887515,0.5475416,0.646074,1.1524249,0.72735244,0.59015656,0.41007993,0.5981863,0.5507702,-0.013504237,-0.2559262,0.12149552,780.4762,708.3516,759.5238,751.06226,751.8681,0.3634033203125,0.57470703125,0.80023193359375,-3.028106689453125,-0.157012939453125,0.097198486328125,1,1.0,1.0,1.0,1.0,80.00
2020-03-09 15:27:32.690,1.4259083,0.7549683,1.2698938,1.2083982,1.6618695,0.26786968,0.49953103,0.995479,1.2926534,0.5475416,0.646074,1.1086835,0.7360271,0.59015656,0.41007993,0.5368487,0.82762814,-0.013504237,-0.2559262,0.10511901,823.9927,745.0183,806.6667,811.50183,794.57874,0.15704345703125,0.29132080078125,0.94622802734375,1.951446533203125,-5.525360107421875,-7.04315185546875,1,1.0,1.0,1.0,1.0,80.00
2020-03-09 15:27:34.696,1.953556,0.7549683,0.66573817,0.37852338,1.6502808,0.26786968,0.24120039,0.59091264,1.5422195,0.5475416,0.63573825,0.9249348,0.7686427,0.59015656,0.10615451,0.54136246,0.7272456,-0.013504237,-0.2829132,0.030984381,788.5348,904.9817,815.9341,756.7033,735.34796,0.003173828125,0.2391357421875,0.96783447265625,1.069183349609375,-1.517791748046875,-1.009368896484375,1,1.0,1.0,1.0,1.0,80.00
2020-03-09 15:27:36.756,0.90158933,0.7549683,0.6513263,0.67217565,0.8287906,0.26786968,0.18427825,0.4771976,0.93763953,0.5475416,0.4221837,0.8606609,0.63187945,0.59015656,0.09577848,0.5550687,0.40172553,-0.013504237,-0.26787463,0.08378495,760.7326,723.2601,816.7399,776.04395,850.989,0.13104248046875,0.31744384765625,0.93475341796875,-4.134674072265625,-0.755157470703125,-1.54022216796875,1,1.0,1.0,1.0,1.0,80.00
2020-03-09 15:27:38.804,1.2099322,0.7549683,0.5152673,0.7859211,0.9386864,0.26786968,0.17031644,0.8131269,0.93763953,0.5475416,0.7204519,0.9454822,0.50606215,0.59015656,0.26667076,0.78351796,0.505624,-0.013504237,-0.3814498,0.48379546,781.28204,799.41394,800.6227,772.8205,648.71796,0.14691162109375,0.34210205078125,0.93487548828125,0.1495361328125,-0.291595458984375,-0.897216796875,1,1.0,1.0,1.0,1.0,80.00
2020-03-09 15:27:39.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
