TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2020-03-09 14:28:43.469,0.43191358,0.5721472,0.5494096,0.35728693,0.5218692,0.7009096,0.29056224,0.34601474,0.95672077,0.6645805,0.45548984,0.96047264,0.6363971,0.54905415,0.46928906,0.61287665,-0.22495672,-0.047629654,-0.09759311,-0.108544506,834.4689,806.6667,805.05493,812.3077,898.1319,-0.27020263671875,0.0802001953125,0.97381591796875,1.712188720703125,-5.405731201171875,-0.25421142578125,1,1.0,1.0,1.0,1.0,80.00
2020-03-09 14:28:45.508,0.2214707,0.05480206,0.15626572,0.16871198,0.3836662,0.5743437,0.3319453,0.4912232,0.81258774,0.7013089,0.788551,0.84062594,0.5502864,0.47555563,0.39130333,0.5067783,-0.14770685,0.11337534,-0.12705043,-0.017972961,739.7802,800.6227,790.9524,780.4762,637.8388,-0.26934814453125,0.07464599609375,0.97137451171875,2.28790283203125,-4.62066650390625,-0.844879150390625,1,1.0,1.0,1.0,1.0,80.00
2020-03-09 14:28:47.534,-0.069906324,0.6331766,0.32173854,0.1887486,0.45619708,0.56352603,0.6378888,0.113047466,0.7687887,0.6633693,1.0599015,1.0999753,0.6038412,0.7529263,0.51233727,0.54117954,-0.075805955,-0.11294614,-0.10999215,0.0037866582,861.06226,806.6667,805.4579,819.5604,836.08057,-0.27691650390625,0.0731201171875,0.96881103515625,1.727142333984375,-4.194488525390625,-0.5682373046875,1,1.0,1.0,1.0,1.0,80.00
2020-03-09 14:28:49.574,0.20385477,0.6287687,0.4790231,0.12468328,0.3534702,0.3338661,0.37471414,0.6079904,0.84150755,0.7135595,0.75047225,0.80551916,0.48582777,0.50113785,0.34102243,0.46317798,0.028195538,-0.1435197,-0.1385617,0.13244773,842.9304,801.4286,808.2784,827.2161,792.5641,-0.27655029296875,0.078125,0.9725341796875,2.3626708984375,-4.246826171875,-0.67291259765625,1,1.0,1.0,1.0,1.0,80.00
2020-03-09 14:28:51.587,-0.01448792,0.6111304,0.4767247,0.048129193,0.41864237,0.5383652,0.70041454,0.021968422,0.80281246,0.7878333,0.7605285,0.92195237,0.49644852,0.33196983,0.46176976,0.58658963,-0.2038463,0.051269267,-0.23293713,-0.17734706,824.3956,805.8608,790.54944,799.011,781.28204,-0.26739501953125,0.07916259765625,0.97735595703125,1.6748046875,-5.316009521484375,0.291595458984375,1,1.0,1.0,1.0,1.0,80.00
2020-03-09 14:28:53.613,0.39828613,0.23886128,0.34036574,0.22876239,0.7778687,0.6595291,0.5697315,0.9278457,1.446842,0.910257,0.93426585,1.563702,0.3452911,0.5535885,0.3466774,0.5316592,-0.105855525,0.0059249382,-0.061535772,-0.07382304,739.3773,807.0696,792.5641,772.01465,637.03296,-0.26727294921875,0.0797119140625,0.975830078125,2.340240478515625,-5.076751708984375,-0.650482177734375,1,1.0,1.0,1.0,1.0,85.00
2020-03-09 14:28:55.625,0.3681667,0.1518383,0.85686177,0.2772077,0.35854965,0.08716155,0.6304671,0.4894215,0.83073944,0.56768507,0.5386072,0.96928936,0.3297068,0.49814793,0.45552677,0.41702014,0.34494337,-0.06239375,0.016389495,0.050573766,848.97437,797.8022,812.71063,809.0842,779.67035,-0.2647705078125,0.076416015625,0.97650146484375,1.71966552734375,-4.20196533203125,-1.016845703125,1,1.0,1.0,1.0,1.0,85.00
2020-03-09 14:28:57.645,0.25511593,0.5440471,0.30114275,0.2016192,0.432559,0.46342605,0.3961895,0.28313893,0.9467714,0.701285,0.8522812,1.0389873,0.46482283,0.40909243,0.47473574,0.44817534,-0.10762832,-0.035342004,-0.07406976,-0.14176933,844.1392,801.02563,819.15753,822.381,744.21246,-0.26129150390625,0.07623291015625,0.97528076171875,2.145843505859375,-5.5926513671875,-1.368255615234375,1,1.0,1.0,1.0,1.0,85.00
2020-03-09 14:28:59.681,0.030478839,0.7338763,0.67509437,0.11812698,0.41861042,0.48929062,0.56291723,0.23064733,0.7600081,0.7153705,0.55632275,1.0670135,0.4232747,0.22446433,0.42967153,0.2908493,-0.055322185,0.011516145,0.08475563,0.03048535,805.4579,796.5934,778.0586,799.81683,803.44324,-0.272705078125,0.08349609375,0.97344970703125,2.49725341796875,-4.224395751953125,-0.485992431640625,1,1.0,1.0,1.0,1.0,85.00
2020-03-09 14:29:01.693,0.21602525,0.6871361,0.61973274,0.23619008,0.41463998,0.42744958,0.67777145,0.4476399,1.0207931,0.6221651,1.0097961,1.1157382,0.43384248,0.3829661,0.5972827,0.5787954,4.4602645E-4,0.02039321,-0.12694506,-0.023591017,769.19415,797.8022,801.02563,780.4762,770.80585,-0.26348876953125,0.07855224609375,0.97845458984375,2.093505859375,-4.77020263671875,-2.504730224609375,1,1.0,1.0,1.0,1.0,85.00
