TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2020-03-09 13:40:17.365,0.92999834,0.8111732,0.0,1.100189,0.3604426,-0.24337465,0.0,0.60628563,0.6274099,0.0033023593,0.0,0.8604189,0.7447277,0.045099877,0.0,0.8078659,0.2788193,-0.3291987,0.0,0.45712057,888.46155,788.5348,807.47253,849.3773,771.2088,-0.1859130859375,0.00299072265625,0.99969482421875,2.639312744140625,-5.2337646484375,-0.456085205078125,1,1.0,1.0,1.0,1.0,100.00
2020-03-09 13:40:19.376,0.14209622,0.10188143,0.0,1.0116731,0.27078754,-0.36205116,0.0,0.71201104,0.4820167,-0.04667788,0.0,0.59583676,0.63894165,-0.10411439,0.0,0.72669566,0.23361738,-0.3707043,0.0,0.35498872,900.9524,794.9817,701.0989,844.1392,867.1062,-0.180908203125,-8.544921875E-4,1.00079345703125,2.549591064453125,-5.78704833984375,-0.59814453125,1,1.0,1.0,1.0,1.0,100.00
2020-03-09 13:40:21.408,1.2620031,0.4790772,0.0,0.98415035,0.48081785,-0.09372922,0.0,0.63464063,0.6661683,-0.37786222,0.0,0.35099977,0.84789735,0.0056758304,0.0,0.79137594,0.7283814,-0.14779796,0.0,0.58186686,885.2381,793.7729,804.2491,882.8205,805.4579,-0.1795654296875,0.00421142578125,0.99322509765625,1.218719482421875,-3.289794921875,-1.33087158203125,1,1.0,1.0,1.0,1.0,100.00
2020-03-09 13:40:23.449,1.3007926,0.92990535,0.0,0.98415035,0.7075219,0.071067326,0.0,0.63464063,0.87945926,0.47661558,0.0,0.35099977,0.84424406,0.077598706,0.0,0.79137594,0.5782153,-0.14808932,0.0,0.58186686,760.7326,810.696,809.4872,834.87177,728.9011,-0.190185546875,0.0029296875,0.99945068359375,3.2000732421875,-4.658050537109375,-1.009368896484375,1,1.0,1.0,1.0,1.0,100.00
2020-03-09 13:40:25.488,1.5816287,0.33708453,0.0,0.98415035,0.9843623,0.15216817,0.0,0.63464063,0.82426226,0.20838794,0.0,0.35099977,0.637352,0.026342938,0.0,0.79137594,0.7391069,-0.10861074,0.0,0.58186686,814.3223,804.65204,766.77655,857.4359,834.0659,-0.19122314453125,0.00250244140625,0.99859619140625,1.89910888671875,-4.897308349609375,-1.443023681640625,1,1.0,1.0,1.0,1.0,100.00
2020-03-09 13:40:27.534,0.9745098,0.21535707,0.0,0.28358054,0.3085932,-0.22401217,0.0,0.090039395,0.43699488,0.03754781,0.0,0.33033118,0.8053313,-0.058935672,0.0,0.64874464,0.503723,-0.14462721,0.0,0.49667606,764.7619,797.3993,844.94507,837.28937,837.28937,-0.1884765625,0.005126953125,0.9949951171875,1.68975830078125,-4.71038818359375,-1.7047119140625,1,1.0,1.0,1.0,1.0,100.00
2020-03-09 13:40:29.542,0.4851074,0.31626904,0.0,0.88220197,0.056451913,-0.31415814,0.0,0.717662,0.0964139,0.052496616,0.0,0.07455542,0.81426585,-0.042862244,0.0,0.7318006,0.5866586,-0.2152749,0.0,0.7681406,634.61536,768.3883,725.2747,748.6447,730.5128,-0.1080322265625,0.03265380859375,1.00897216796875,3.028106689453125,-16.082611083984375,29.847412109375,1,1.0,1.0,1.0,1.0,90.00
2020-03-09 13:40:29.760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-09 13:40:31.559,0.465385,0.90531695,0.0,0.88220197,-0.11278116,0.2823965,0.0,0.717662,-0.026909783,0.24675497,0.0,0.07455542,0.81572455,-0.048223864,0.0,0.7318006,0.6381371,-0.25997815,0.0,0.7681406,875.56775,795.78754,761.13556,863.47986,1098.7913,-0.0655517578125,0.0645751953125,1.00274658203125,2.699127197265625,-2.100982666015625,-8.231964111328125,1,2.0,1.0,1.0,2.0,90.00
2020-03-09 13:40:31.717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2020-03-09 13:40:31.939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2020-03-09 13:40:32.179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-09 13:40:32.923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2020-03-09 13:40:33.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-09 13:40:33.597,0.465385,1.1576446,0.0,0.88220197,-0.11278116,0.68937093,0.0,0.717662,-0.026909783,0.50740105,0.0,0.07455542,0.81572455,0.101117276,0.0,0.7318006,0.6381371,-0.1373286,0.0,0.7681406,916.26373,859.45056,860.2564,830.4396,660.0,-0.1947021484375,-0.00958251953125,0.9896240234375,-1.188812255859375,-4.53094482421875,3.4991455078125,1,2.0,1.0,1.0,2.0,90.00
