TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2020-03-09 16:32:43.362,0.08404122,0.2749311,-3.0160983,0.8855304,0.1340357,0.13878562,-2.877116,0.13969299,0.28413907,0.45730275,-3.0417082,0.44226167,0.6515843,0.06276791,-3.1509094,0.68099064,0.48593128,-0.30286428,-3.1010287,0.23979145,765.16486,806.26373,629.7802,817.9487,742.6007,0.06854248046875,0.11944580078125,1.00152587890625,4.643096923828125,-3.656158447265625,1.786956787109375,1,1.0,1.0,2.0,1.0,65.00
2020-03-09 16:32:43.834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-09 16:32:45.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-09 16:32:45.372,0.08404122,0.08088691,-3.0160983,1.0883888,0.1340357,-0.11538532,-2.877116,1.2554306,0.28413907,0.19570072,-3.0417082,0.4452973,0.6515843,-0.036202367,-3.1509094,0.572784,0.48593128,-0.4452025,-3.1010287,0.6050389,1200.7325,807.0696,1068.5714,1040.7693,828.022,0.07830810546875,0.1171875,0.9991455078125,3.072967529296875,-4.90478515625,-0.5682373046875,1,1.0,1.0,2.0,1.0,65.00
2020-03-09 16:32:46.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-09 16:32:47.396,1.3630426,0.08088691,-3.0160983,0.8061831,1.3676376,-0.11538532,-2.877116,0.9298126,0.9434421,0.19570072,-3.0417082,0.7005501,0.9326203,-0.036202367,-3.1509094,0.5711943,0.7751769,-0.4452025,-3.1010287,0.5140205,1057.6923,835.2747,197.4359,938.4249,905.38464,0.03424072265625,0.13055419921875,1.02239990234375,-5.802001953125,17.06207275390625,14.736785888671875,1,1.0,1.0,2.0,1.0,65.00
2020-03-09 16:32:47.671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-09 16:32:48.939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-09 16:32:49.422,1.3630426,0.08088691,-3.0160983,0.36398727,1.3676376,-0.11538532,-2.877116,0.4871775,0.9434421,0.19570072,-3.0417082,0.32214117,0.9326203,-0.036202367,-3.1509094,0.48437268,0.7751769,-0.4452025,-3.1010287,0.63807476,734.5421,805.4579,265.93405,684.17584,700.696,-0.3502197265625,0.03179931640625,0.95269775390625,-8.5235595703125,-6.83380126953125,-10.108642578125,1,1.0,1.0,2.0,1.0,65.00
2020-03-09 16:32:50.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-09 16:32:51.468,1.3630426,-0.43246,-3.0160983,0.7157867,1.3676376,-0.39684835,-2.877116,0.62145835,0.9434421,0.04023084,-3.0417082,0.55026275,0.9326203,-0.082819544,-3.1509094,0.3048339,0.7751769,-0.18476258,-3.1010287,0.24133949,617.6923,790.54944,238.13187,651.13556,702.3077,-0.275146484375,-0.0782470703125,0.9625244140625,-1.323394775390625,-11.84326171875,-5.196380615234375,1,1.0,1.0,2.0,1.0,65.00
2020-03-09 16:32:51.654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-09 16:32:52.977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-09 16:32:53.514,1.3630426,0.001587531,-3.0160983,1.131405,1.3676376,-0.23093526,-2.877116,0.70173824,0.9434421,0.07405582,-3.0417082,0.71164566,0.9326203,-0.03219334,-3.1509094,0.74170905,0.7751769,-0.15228996,-3.1010287,0.47211865,959.3773,808.68134,996.04395,1034.3224,981.9414,-0.27117919921875,-0.044677734375,0.97467041015625,0.11962890625,-5.809478759765625,0.366363525390625,1,1.0,1.0,2.0,1.0,65.00
2020-03-09 16:32:54.291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-09 16:32:55.532,1.3630426,0.47033155,-3.0160983,0.5991144,1.3676376,0.30625084,-2.877116,0.07302599,0.9434421,0.46859315,-3.0417082,0.26668224,0.9326203,0.16414739,-3.1509094,0.36203632,0.7751769,-0.21424507,-3.1010287,0.4243232,525.82416,792.96704,86.630035,625.7509,695.8608,-0.19464111328125,-0.00897216796875,0.997802734375,13.86199951171875,-2.773895263671875,-35.6793212890625,1,1.0,1.0,2.0,1.0,65.00
2020-03-09 16:32:55.576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-09 16:32:56.913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-09 16:32:57.546,1.3630426,0.70287365,-3.0160983,0.5991144,1.3676376,0.42168736,-2.877116,0.07302599,0.9434421,-0.056467704,-3.0417082,0.26668224,0.9326203,0.107598275,-3.1509094,0.36203632,0.7751769,-0.18867113,-3.1010287,0.4243232,755.89746,783.69965,513.3333,799.81683,823.1868,-0.11407470703125,0.01092529296875,1.0267333984375,7.723541259765625,10.774078369140625,-4.508514404296875,1,1.0,1.0,2.0,1.0,65.00
2020-03-09 16:32:58.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-09 16:32:59.578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-09 16:32:59.581,1.3630426,0.70287365,-3.0160983,0.5991144,1.3676376,0.42168736,-2.877116,0.07302599,0.9434421,-0.056467704,-3.0417082,0.26668224,0.9326203,0.107598275,-3.1509094,0.36203632,0.7751769,-0.18867113,-3.1010287,0.4243232,1187.4359,802.6374,1160.8425,1055.6776,833.2601,-0.43280029296875,-0.03424072265625,0.92083740234375,-0.94207763671875,-5.8319091796875,-9.727325439453125,1,2.0,1.0,2.0,2.0,65.00
2020-03-09 16:32:59.753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2020-03-09 16:33:00.899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-09 16:33:01.588,1.3630426,0.8137344,-3.0160983,0.5991144,1.3676376,0.12842429,-2.877116,0.07302599,0.9434421,0.315387,-3.0417082,0.26668224,0.9326203,0.26160875,-3.1509094,0.36203632,0.7751769,0.16636439,-3.1010287,0.4243232,953.73627,808.68134,988.7912,1032.7106,1128.608,-0.3175048828125,0.0115966796875,0.96990966796875,-0.3887939453125,-23.649139404296875,8.471221923828125,1,2.0,1.0,2.0,2.0,65.00
2020-03-09 16:33:02.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-09 16:33:03.457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-09 16:33:03.600,1.3630426,0.8137344,-3.0160983,1.1292934,1.3676376,0.12842429,-2.877116,0.70590615,0.9434421,0.315387,-3.0417082,0.76438063,0.9326203,0.26160875,-3.1509094,0.73176014,0.7751769,0.16636439,-3.1010287,0.643184,514.1392,805.05493,0.0,588.2784,780.07324,-0.30706787109375,-0.0169677734375,0.985595703125,4.358978271484375,-8.919830322265625,7.4468994140625,1,1.0,1.0,2.0,1.0,65.00
2020-03-09 16:33:04.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-09 16:33:05.617,0.44164497,0.4359572,-3.0160983,1.0228677,0.11376104,0.29603198,-2.877116,0.72275656,0.49249795,0.51861924,-3.0417082,0.7606469,0.7866978,-0.08089927,-3.1509094,0.72994715,0.22645156,-0.28423467,-3.1010287,0.6573169,722.8571,830.84247,699.0842,731.7216,734.5421,-0.3634033203125,-0.02935791015625,0.9466552734375,2.7813720703125,-6.228179931640625,-16.5386962890625,1,1.0,1.0,2.0,1.0,65.00
2020-03-09 16:33:06.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-09 16:33:07.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-09 16:33:07.655,0.57187396,0.9034864,-3.0160983,0.5970963,0.6077189,0.2919317,-2.877116,0.46335137,0.61877143,0.28297526,-3.0417082,0.5899073,0.72730976,-0.17779706,-3.1509094,0.52570087,0.6370661,-0.40072984,-3.1010287,0.39265463,1085.8975,798.60803,1045.2014,998.0586,849.7802,-0.308837890625,-0.01141357421875,0.9559326171875,5.57769775390625,-11.731109619140625,1.03179931640625,1,1.0,1.0,2.0,1.0,65.00
2020-03-09 16:33:08.918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-09 16:33:09.674,0.78538865,1.1122134,-3.0160983,1.5748982,0.91111994,0.710172,-2.877116,1.2690954,0.9216805,0.693545,-3.0417082,1.0406759,0.83830315,0.07277868,-3.1509094,0.7908242,0.56171846,-0.24122936,-3.1010287,0.2287633,887.25275,793.36993,390.03662,853.00366,744.21246,-0.1964111328125,0.04718017578125,1.0172119140625,0.740203857421875,2.930908203125,-3.147735595703125,1,1.0,1.0,2.0,1.0,65.00
2020-03-09 16:33:10.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-09 16:33:11.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2020-03-09 16:33:11.420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
